CRC32	lastAccessTime	lastModifiedTime	creationTime	rootFolder	subFolder0	subFolder1	subFolder2	subFolder3	subFolder4	subFolder5	subFolder6	subFolder7	subFolder8	subFolder9	fileName	fileExtension	growthMedium	celltype	measurementLocation	measurementTime	lens	~File location	
5165079f	2015-03-31, 10:51:54	2015-03-31, 10:51:54	2015-03-31, 10:51:54	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_1xCMC_100oi_50sec_Cs1-15_260320150002 (3)	asc	_1xCMC	BHKVII	_Cs	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_1xCMC_100oi_50sec_Cs1-15_260320150002 (3).asc	
1b5b8cd4	2015-03-31, 10:51:54	2015-03-31, 10:51:54	2015-03-31, 10:51:54	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_1xCMC_100oi_50sec_Cs1-15_260320150002 (4)	asc	_1xCMC	BHKVII	_Cs	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_1xCMC_100oi_50sec_Cs1-15_260320150002 (4).asc	
ccb90c8c	2015-03-31, 10:51:54	2015-03-31, 10:51:54	2015-03-31, 10:51:54	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_1xCMC_100oi_50sec_Cs1-15_260320150002 (5)	asc	_1xCMC	BHKVII	_Cs	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_1xCMC_100oi_50sec_Cs1-15_260320150002 (5).asc	
6fef8a25	2015-03-31, 10:51:54	2015-03-31, 10:51:54	2015-03-31, 10:51:54	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_1xCMC_100oi_50sec_Cs1-15_260320150002 (6)	asc	_1xCMC	BHKVII	_Cs	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_1xCMC_100oi_50sec_Cs1-15_260320150002 (6).asc	
b80d0a7d	2015-03-31, 10:51:54	2015-03-31, 10:51:54	2015-03-31, 10:51:54	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_1xCMC_100oi_50sec_Cs1-15_260320150002 (7)	asc	_1xCMC	BHKVII	_Cs	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_1xCMC_100oi_50sec_Cs1-15_260320150002 (7).asc	
fb929cb3	2015-03-31, 10:51:54	2015-03-31, 10:51:54	2015-03-31, 10:51:54	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_1xCMC_100oi_50sec_Cs1-15_260320150002 (8)	asc	_1xCMC	BHKVII	_Cs	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_1xCMC_100oi_50sec_Cs1-15_260320150002 (8).asc	
2c701ceb	2015-03-31, 10:51:54	2015-03-31, 10:51:54	2015-03-31, 10:51:54	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_1xCMC_100oi_50sec_Cs1-15_260320150002 (9)	asc	_1xCMC	BHKVII	_Cs	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_1xCMC_100oi_50sec_Cs1-15_260320150002 (9).asc	
624e1a0c	2015-03-31, 10:51:56	2015-03-31, 10:51:56	2015-03-31, 10:51:56	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_1xCMC_100oi_50sec_Cs1-15_260320150022 (1)	asc	_1xCMC	BHKVII	_Cs	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_1xCMC_100oi_50sec_Cs1-15_260320150022 (1).asc	
c1189ca5	2015-03-31, 10:51:56	2015-03-31, 10:51:56	2015-03-31, 10:51:56	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_1xCMC_100oi_50sec_Cs1-15_260320150022 (2)	asc	_1xCMC	BHKVII	_Cs	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_1xCMC_100oi_50sec_Cs1-15_260320150022 (2).asc	
16fa1cfd	2015-03-31, 10:51:56	2015-03-31, 10:51:56	2015-03-31, 10:51:56	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_1xCMC_100oi_50sec_Cs1-15_260320150022 (3)	asc	_1xCMC	BHKVII	_Cs	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_1xCMC_100oi_50sec_Cs1-15_260320150022 (3).asc	
5cc497b6	2015-03-31, 10:51:56	2015-03-31, 10:51:56	2015-03-31, 10:51:56	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_1xCMC_100oi_50sec_Cs1-15_260320150022 (4)	asc	_1xCMC	BHKVII	_Cs	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_1xCMC_100oi_50sec_Cs1-15_260320150022 (4).asc	
8b2617ee	2015-03-31, 10:51:56	2015-03-31, 10:51:56	2015-03-31, 10:51:56	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_1xCMC_100oi_50sec_Cs1-15_260320150022 (5)	asc	_1xCMC	BHKVII	_Cs	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_1xCMC_100oi_50sec_Cs1-15_260320150022 (5).asc	
89b517e3	2015-03-31, 10:51:56	2015-03-31, 10:51:56	2015-03-31, 10:51:56	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_1xCMC_100oi_50sec_Cs1-6_300320150002 (1)	asc	_1xCMC	BHKVII	_Cs	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_1xCMC_100oi_50sec_Cs1-6_300320150002 (1).asc	
2ae3914a	2015-03-31, 10:51:56	2015-03-31, 10:51:56	2015-03-31, 10:51:56	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_1xCMC_100oi_50sec_Cs1-6_300320150002 (2)	asc	_1xCMC	BHKVII	_Cs	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_1xCMC_100oi_50sec_Cs1-6_300320150002 (2).asc	
fd011112	2015-03-31, 10:51:56	2015-03-31, 10:51:56	2015-03-31, 10:51:56	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_1xCMC_100oi_50sec_Cs1-6_300320150002 (3)	asc	_1xCMC	BHKVII	_Cs	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_1xCMC_100oi_50sec_Cs1-6_300320150002 (3).asc	
b73f9a59	2015-03-31, 10:51:56	2015-03-31, 10:51:56	2015-03-31, 10:51:56	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_1xCMC_100oi_50sec_Cs1-6_300320150002 (4)	asc	_1xCMC	BHKVII	_Cs	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_1xCMC_100oi_50sec_Cs1-6_300320150002 (4).asc	
60dd1a01	2015-03-31, 10:51:56	2015-03-31, 10:51:56	2015-03-31, 10:51:56	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_1xCMC_100oi_50sec_Cs1-6_300320150002 (5)	asc	_1xCMC	BHKVII	_Cs	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_1xCMC_100oi_50sec_Cs1-6_300320150002 (5).asc	
5b3247a	2015-03-31, 10:51:56	2015-03-31, 10:51:56	2015-03-31, 10:51:56	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_1xCMC_100oi_50sec_Cs1-6_300320150006	asc	_1xCMC	BHKVII	_Cs	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_1xCMC_100oi_50sec_Cs1-6_300320150006.asc	
44f42e1c	2015-03-31, 10:51:58	2015-03-31, 10:51:58	2015-03-31, 10:51:58	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_1xCMC_100oi_50sec_Cs7-14_300320150002 (1)	asc	_1xCMC	BHKVII	_Cs	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_1xCMC_100oi_50sec_Cs7-14_300320150002 (1).asc	
e7a2a8b5	2015-03-31, 10:51:58	2015-03-31, 10:51:58	2015-03-31, 10:51:58	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_1xCMC_100oi_50sec_Cs7-14_300320150002 (2)	asc	_1xCMC	BHKVII	_Cs	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_1xCMC_100oi_50sec_Cs7-14_300320150002 (2).asc	
304028ed	2015-03-31, 10:51:58	2015-03-31, 10:51:58	2015-03-31, 10:51:58	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_1xCMC_100oi_50sec_Cs7-14_300320150002 (3)	asc	_1xCMC	BHKVII	_Cs	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_1xCMC_100oi_50sec_Cs7-14_300320150002 (3).asc	
7a7ea3a6	2015-03-31, 10:51:58	2015-03-31, 10:51:58	2015-03-31, 10:51:58	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_1xCMC_100oi_50sec_Cs7-14_300320150002 (4)	asc	_1xCMC	BHKVII	_Cs	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_1xCMC_100oi_50sec_Cs7-14_300320150002 (4).asc	
ad9c23fe	2015-03-31, 10:51:58	2015-03-31, 10:51:58	2015-03-31, 10:51:58	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_1xCMC_100oi_50sec_Cs7-14_300320150002 (5)	asc	_1xCMC	BHKVII	_Cs	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_1xCMC_100oi_50sec_Cs7-14_300320150002 (5).asc	
5d9396f7	2015-03-31, 10:52:00	2015-03-31, 10:52:00	2015-03-31, 10:52:00	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_1xCMC_100oi_50sec_Cs7-14_300320150012 (1)	asc	_1xCMC	BHKVII	_Cs	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_1xCMC_100oi_50sec_Cs7-14_300320150012 (1).asc	
fec5105e	2015-03-31, 10:52:00	2015-03-31, 10:52:00	2015-03-31, 10:52:00	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_1xCMC_100oi_50sec_Cs7-14_300320150012 (2)	asc	_1xCMC	BHKVII	_Cs	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_1xCMC_100oi_50sec_Cs7-14_300320150012 (2).asc	
70791ad9	2015-03-31, 10:51:54	2015-03-31, 10:51:54	2015-03-31, 10:51:54	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_1xCMC_100oi_50sec_ZK1-15_260320150001 (1)	asc	_1xCMC	BHKVII	_ZK	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_1xCMC_100oi_50sec_ZK1-15_260320150001 (1).asc	
60258a38	2015-03-31, 10:51:54	2015-03-31, 10:51:54	2015-03-31, 10:51:54	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_1xCMC_100oi_50sec_ZK1-15_260320150001 (10)	asc	_1xCMC	BHKVII	_ZK	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_1xCMC_100oi_50sec_ZK1-15_260320150001 (10).asc	
d32f9c70	2015-03-31, 10:51:54	2015-03-31, 10:51:54	2015-03-31, 10:51:54	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_1xCMC_100oi_50sec_ZK1-15_260320150001 (2)	asc	_1xCMC	BHKVII	_ZK	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_1xCMC_100oi_50sec_ZK1-15_260320150001 (2).asc	
4cd1c28	2015-03-31, 10:51:54	2015-03-31, 10:51:54	2015-03-31, 10:51:54	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_1xCMC_100oi_50sec_ZK1-15_260320150001 (3)	asc	_1xCMC	BHKVII	_ZK	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_1xCMC_100oi_50sec_ZK1-15_260320150001 (3).asc	
4ef39763	2015-03-31, 10:51:54	2015-03-31, 10:51:54	2015-03-31, 10:51:54	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_1xCMC_100oi_50sec_ZK1-15_260320150001 (4)	asc	_1xCMC	BHKVII	_ZK	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_1xCMC_100oi_50sec_ZK1-15_260320150001 (4).asc	
9911173b	2015-03-31, 10:51:54	2015-03-31, 10:51:54	2015-03-31, 10:51:54	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_1xCMC_100oi_50sec_ZK1-15_260320150001 (5)	asc	_1xCMC	BHKVII	_ZK	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_1xCMC_100oi_50sec_ZK1-15_260320150001 (5).asc	
3a479192	2015-03-31, 10:51:54	2015-03-31, 10:51:54	2015-03-31, 10:51:54	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_1xCMC_100oi_50sec_ZK1-15_260320150001 (6)	asc	_1xCMC	BHKVII	_ZK	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_1xCMC_100oi_50sec_ZK1-15_260320150001 (6).asc	
eda511ca	2015-03-31, 10:51:54	2015-03-31, 10:51:54	2015-03-31, 10:51:54	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_1xCMC_100oi_50sec_ZK1-15_260320150001 (7)	asc	_1xCMC	BHKVII	_ZK	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_1xCMC_100oi_50sec_ZK1-15_260320150001 (7).asc	
ae3a8704	2015-03-31, 10:51:54	2015-03-31, 10:51:54	2015-03-31, 10:51:54	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_1xCMC_100oi_50sec_ZK1-15_260320150001 (8)	asc	_1xCMC	BHKVII	_ZK	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_1xCMC_100oi_50sec_ZK1-15_260320150001 (8).asc	
79d8075c	2015-03-31, 10:51:54	2015-03-31, 10:51:54	2015-03-31, 10:51:54	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_1xCMC_100oi_50sec_ZK1-15_260320150001 (9)	asc	_1xCMC	BHKVII	_ZK	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_1xCMC_100oi_50sec_ZK1-15_260320150001 (9).asc	
37e601bb	2015-03-31, 10:51:56	2015-03-31, 10:51:56	2015-03-31, 10:51:56	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_1xCMC_100oi_50sec_ZK1-15_260320150021 (1)	asc	_1xCMC	BHKVII	_ZK	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_1xCMC_100oi_50sec_ZK1-15_260320150021 (1).asc	
94b08712	2015-03-31, 10:51:56	2015-03-31, 10:51:56	2015-03-31, 10:51:56	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_1xCMC_100oi_50sec_ZK1-15_260320150021 (2)	asc	_1xCMC	BHKVII	_ZK	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_1xCMC_100oi_50sec_ZK1-15_260320150021 (2).asc	
4352074a	2015-03-31, 10:51:56	2015-03-31, 10:51:56	2015-03-31, 10:51:56	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_1xCMC_100oi_50sec_ZK1-15_260320150021 (3)	asc	_1xCMC	BHKVII	_ZK	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_1xCMC_100oi_50sec_ZK1-15_260320150021 (3).asc	
96c8c01	2015-03-31, 10:51:56	2015-03-31, 10:51:56	2015-03-31, 10:51:56	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_1xCMC_100oi_50sec_ZK1-15_260320150021 (4)	asc	_1xCMC	BHKVII	_ZK	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_1xCMC_100oi_50sec_ZK1-15_260320150021 (4).asc	
de8e0c59	2015-03-31, 10:51:56	2015-03-31, 10:51:56	2015-03-31, 10:51:56	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_1xCMC_100oi_50sec_ZK1-15_260320150021 (5)	asc	_1xCMC	BHKVII	_ZK	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_1xCMC_100oi_50sec_ZK1-15_260320150021 (5).asc	
66eea0f7	2015-03-31, 10:51:56	2015-03-31, 10:51:56	2015-03-31, 10:51:56	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_1xCMC_100oi_50sec_ZK1-6_300320150001 (1)	asc	_1xCMC	BHKVII	_ZK	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_1xCMC_100oi_50sec_ZK1-6_300320150001 (1).asc	
c5b8265e	2015-03-31, 10:51:56	2015-03-31, 10:51:56	2015-03-31, 10:51:56	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_1xCMC_100oi_50sec_ZK1-6_300320150001 (2)	asc	_1xCMC	BHKVII	_ZK	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_1xCMC_100oi_50sec_ZK1-6_300320150001 (2).asc	
125aa606	2015-03-31, 10:51:56	2015-03-31, 10:51:56	2015-03-31, 10:51:56	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_1xCMC_100oi_50sec_ZK1-6_300320150001 (3)	asc	_1xCMC	BHKVII	_ZK	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_1xCMC_100oi_50sec_ZK1-6_300320150001 (3).asc	
58642d4d	2015-03-31, 10:51:56	2015-03-31, 10:51:56	2015-03-31, 10:51:56	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_1xCMC_100oi_50sec_ZK1-6_300320150001 (4)	asc	_1xCMC	BHKVII	_ZK	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_1xCMC_100oi_50sec_ZK1-6_300320150001 (4).asc	
8f86ad15	2015-03-31, 10:51:56	2015-03-31, 10:51:56	2015-03-31, 10:51:56	C:	Users	Pippow	Arbeit	LifeHCA	MAVO_Optiscell	BSCW	OPTISCELL	Raman Daten	BHK 570	BHKVII_highproducer_100oi	BHKVII_1xCMC_100oi_50sec_ZK1-6_300320150001 (5)	asc	_1xCMC	BHKVII	_ZK	50sec	100oi	~C:\Users\Pippow\Arbeit\LifeHCA\MAVO_Optiscell\BSCW\OPTISCELL\Raman Daten\BHK 570\BHKVII_highproducer_100oi\BHKVII_1xCMC_100oi_50sec_ZK1-6_300320150001 (5).asc	
